tconst,genres,numvotes,averagerating,start_year,runtime_minutes,Adult,Sport,Sci-Fi,Fantasy,News,Western,Thriller,Family,Game-Show,Mystery,Music,Reality-TV,Animation,Drama,Adventure,Romance,History,Horror,War,Short,Biography,Documentary,Crime,Musical,Comedy,Action,release_date,movie,production_budget,domestic_gross,worldwide_gross,year,month,roi
tt3488710,"['Adventure', 'Biography', 'Drama']",109714,7.3,2015,123.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,2015-09-30,the walk,35000000.0,"$10,161,183",61492104.0,2015,9,75.69172571428572
tt2165765,['Horror'],6256,5.0,2014,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2015-02-10,fear clinic,1000000.0,$0,0.0,2015,2,-100.0
tt2166214,"['Action', 'Comedy']",5648,4.4,2012,141.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2012-12-07,khiladi 786,5600000.0,"$385,422",14683763.0,2012,12,162.21005357142857
tt2167202,"['Action', 'Crime', 'Thriller']",22157,4.4,2013,90.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2013-08-30,getaway,18000000.0,"$10,501,938",11813989.0,2013,8,-34.366727777777776
tt2170299,"['Comedy', 'Drama']",44061,6.7,2013,89.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2014-03-14,bad words,10000000.0,"$7,779,614",7843145.0,2014,3,-21.568550000000002
tt2170439,"['Comedy', 'Crime']",144442,6.3,2014,108.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2014-11-26,horrible bosses 2,40000000.0,"$54,445,357",105945357.0,2014,11,164.8633925
tt2170593,"['Comedy', 'Drama']",89372,7.3,2014,102.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2014-10-10,st. vincent,13000000.0,"$44,137,712",54837234.0,2014,10,321.82487692307694
tt2172934,"['Action', 'Drama', 'Thriller']",81681,6.2,2014,117.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2014-02-21,3 days to kill,28000000.0,"$30,697,999",38959900.0,2014,2,39.142500000000005
tt2172935,['Music'],15592,7.2,2013,93.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013-09-27,metallica through the never,18000000.0,"$3,419,967",9082906.0,2013,9,-49.53941111111111
tt2176013,"['Drama', 'Romance']",48364,6.8,2012,176.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2012-11-13,jab tak hai jaan,9200000.0,"$3,047,539",5806666.0,2012,11,-36.8840652173913
tt2176228,['Drama'],73,7.3,2014,86.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-07-11,as it is in heaven,450000.0,"$13,486",13486.0,2014,7,-97.00311111111111
tt2177771,"['Comedy', 'Drama', 'History']",117638,6.1,2014,118.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2014-02-07,the monuments men,70000000.0,"$78,031,620",158702748.0,2014,2,126.71821142857142
tt2178470,"['Comedy', 'Drama', 'Musical']",33971,7.1,2013,160.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,2013-05-31,yeh jawaani hai deewani,8300000.0,"$3,827,466",50827466.0,2013,5,512.3791084337349
tt2179136,"['Action', 'Biography', 'Drama']",401915,7.3,2014,133.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,2014-12-25,american sniper,58000000.0,"$350,126,372",547326372.0,2014,12,843.6661586206898
tt2180333,"['Horror', 'Mystery', 'Thriller']",1481,3.9,2012,84.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2012-09-07,crowsnest,1200000.0,$0,0.0,2012,9,-100.0
tt2180411,"['Adventure', 'Comedy', 'Drama']",123577,6.0,2014,125.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,2014-12-25,into the woods,56200000.0,"$128,002,372",213116401.0,2014,12,279.21067793594307
tt2191715,"['Comedy', 'Musical']",33,7.8,2011,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2014-12-25,into the woods,56200000.0,"$128,002,372",213116401.0,2014,12,279.21067793594307
tt2201083,['Thriller'],167,2.6,2012,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014-12-25,into the woods,56200000.0,"$128,002,372",213116401.0,2014,12,279.21067793594307
tt2181837,['Documentary'],60,7.9,2013,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015-08-04,bending steel,50000.0,$0,0.0,2015,8,-100.0
tt2182972,"['Drama', 'Music']",8559,5.8,2014,86.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-01-23,song one,6000000.0,"$32,251",437089.0,2015,1,-92.71518333333333
tt2183034,"['Adventure', 'Family', 'Sci-Fi']",17627,5.8,2014,91.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2014-07-02,earth to echo,13000000.0,"$38,934,842",42174545.0,2014,7,224.41957692307693
tt2184339,"['Horror', 'Thriller']",183549,5.7,2013,85.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2013-06-07,the purge,3000000.0,"$64,473,115",91266581.0,2013,6,2942.2193666666667
tt2187884,"['Drama', 'Fantasy', 'Horror']",8665,5.2,2013,90.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2013-10-11,escape from tomorrow,650000.0,"$171,962",171962.0,2013,10,-73.5443076923077
tt2190180,"['Comedy', 'Mystery', 'Thriller']",37,7.9,2014,90.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2014-12-31,the sound and the shadow,500000.0,$0,0.0,2014,12,-100.0
tt2191701,['Comedy'],128500,5.4,2013,101.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2013-07-12,grown ups 2,80000000.0,"$133,668,525",247023808.0,2013,7,208.77976
tt2193215,"['Crime', 'Drama', 'Thriller']",92096,5.3,2013,117.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2013-10-25,the counselor,25000000.0,"$16,973,715",71009334.0,2013,10,184.037336
tt2194499,"['Comedy', 'Drama', 'Fantasy']",263136,7.8,2013,123.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2013-11-01,about time,12000000.0,"$15,323,921",89309178.0,2013,11,644.24315
tt2199571,"['Action', 'Drama', 'Thriller']",94131,6.6,2015,114.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2015-03-13,run all night,50000000.0,"$26,461,644",66961644.0,2015,3,33.923288
tt2202408,['Drama'],22,6.1,2012,98.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-04-18,transcendence,100000000.0,"$23,022,309",103039258.0,2014,4,3.039258
tt2209764,"['Action', 'Drama', 'Sci-Fi']",204481,6.3,2014,119.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2014-04-18,transcendence,100000000.0,"$23,022,309",103039258.0,2014,4,3.039258
tt2203939,"['Comedy', 'Romance']",122889,6.0,2014,109.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2014-04-25,the other woman,40000000.0,"$83,911,193",195111193.0,2014,4,387.7779825
tt2205401,"['Drama', 'Thriller']",7640,5.2,2014,106.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-10-10,addicted,5000000.0,"$17,390,770",17499242.0,2014,10,249.98484
tt3587066,['Drama'],25,7.2,2017,109.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-10-10,addicted,5000000.0,"$17,390,770",17499242.0,2014,10,249.98484
tt2209418,"['Drama', 'Romance']",123107,7.9,2013,109.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2013-05-24,before midnight,3000000.0,"$8,110,621",23251930.0,2013,5,675.0643333333334
tt2215463,"['Biography', 'Crime', 'Documentary']",45,9.0,2012,81.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,2015-05-29,survivor,20000000.0,$0,1703281.0,2015,5,-91.483595
tt3247714,"['Action', 'Crime', 'Thriller']",28614,5.6,2015,96.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2015-05-29,survivor,20000000.0,$0,1703281.0,2015,5,-91.483595
tt3297792,"['Action', 'Adventure', 'Fantasy']",1750,4.1,2014,93.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2015-05-29,survivor,20000000.0,$0,1703281.0,2015,5,-91.483595
tt2215673,"['Action', 'Adventure', 'Drama']",1292,4.9,2015,81.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2015-10-06,the timber,2100000.0,$0,0.0,2015,10,-100.0
tt2215719,"['Documentary', 'Music']",13034,5.9,2012,93.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2012-07-05,katy perry: part of me,12000000.0,"$25,326,071",32700439.0,2012,7,172.50365833333333
tt2223990,"['Drama', 'Sport']",48812,6.8,2014,110.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-04-11,draft day,25000000.0,"$28,842,237",29847480.0,2014,4,19.38992
tt2224445,"['Comedy', 'Crime']",9,4.0,2012,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2014-12-31,lucky dog,2000000.0,$0,0.0,2014,12,-100.0
tt3149360,['Family'],49,5.4,2014,88.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014-12-31,lucky dog,2000000.0,$0,0.0,2014,12,-100.0
tt2226178,['Animation'],59,7.0,2014,64.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016-04-15,the jungle book,175000000.0,"$364,001,123",962854547.0,2016,4,450.2025982857143
tt3040964,"['Adventure', 'Drama', 'Family']",240821,7.4,2016,106.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2016-04-15,the jungle book,175000000.0,"$364,001,123",962854547.0,2016,4,450.2025982857143
tt2226495,['Thriller'],3864,5.8,2014,74.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014-12-31,not safe for work,2500000.0,$0,0.0,2014,12,-100.0
tt2226519,"['Drama', 'Music', 'Thriller']",3462,5.4,2013,99.0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2013-09-13,plush,2000000.0,"$3,080",28864.0,2013,9,-98.5568
tt2229377,['Thriller'],915,5.2,2013,88.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015-02-06,enter the dangerous mind,3000000.0,$0,0.0,2015,2,-100.0
tt2229499,"['Comedy', 'Drama', 'Romance']",216350,6.6,2013,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2013-09-27,don jon,5500000.0,"$24,477,704",41268579.0,2013,9,650.3378
tt2231253,"['Action', 'Crime', 'Drama']",46463,5.6,2015,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,2015-01-30,wild card,30000000.0,"$3,200",4315789.0,2015,1,-85.61403666666666
tt2231461,"['Action', 'Adventure', 'Sci-Fi']",115891,6.1,2018,107.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2018-04-13,rampage,120000000.0,"$101,028,233",428056280.0,2018,4,256.7135666666667
